date,txVolume,adjustedTxVolume,txCount,marketcap,price,exchangeVolume,realizedCap,generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue,medianFee,blockSize,blockCount
2013-07-16,87911578.91217594,42963817.21445139,39228,1129666827.0341713,98.89,0.0,576475335.06,4100.0,35.8771154,66221,26162875.68257,56593,98.543885,0.0005,18198318,164
2013-07-17,95254613.16439594,34205043.48165242,40459,1105201880.0,96.71,0.0,576575947.14,4600.0,33.68340783,63007,26162875.6825699,55732,76.6157045152,0.0005,18567169,184
2013-07-18,91949282.61772951,44353255.08725049,41009,1126054463.0437183,98.5,0.0,575574138.87,4025.0,37.38979778,63178,26162875.68257,55420,77.14031735500001,0.0005,18856393,161
2013-07-19,69375072.77755621,38677138.2276546,36588,1030067540.9999999,90.07,0.0,574593835.19,4275.0,21.11963162,58759,26162875.6825699,52068,72.056,0.0005,16577830,171
2013-07-20,42471048.14126356,23393449.14595548,33516,1052568577.916993,92.0,0.0,574743329.55,4650.0,22.977264350000002,52399,26162875.6825699,51542,32.4442462,0.0005,15450057,186
2013-07-21,41848023.681884505,20538708.289565466,35257,1028040154.0722784,89.82,0.0,575134896.04,4975.0,24.55597227,51123,26162875.6825699,50383,47.7798774426,0.0005,16528811,199
2013-07-22,77907644.93312983,28377288.7288014,39814,1053404600.5021286,92.0,0.0,575460426.11,4125.0,32.7694805,60318,27181692.6916097,53307,63.30687347999999,0.0005,18139277,165
2013-07-23,83284773.37674205,34668891.65884126,38291,1049128711.9380493,91.6,0.0,576032536.65,3525.0,21.44867879,64299,31256960.7277689,55498,78.81735282,0.0005,17521382,141
2013-07-24,79962946.8499408,35837007.80604372,42202,1094878700.0,95.56,0.0,576458373.78,3975.0,35.6200614,65888,31256960.7277689,61447,55.4248,0.0005,19877316,159
2013-07-25,71536601.10906446,34362324.905790426,42384,1083081037.987616,94.5,0.0,577620604.94,3650.0,33.78420434,66440,31256960.7277689,57311,58.574682495,0.0005,20480288,146
2013-07-26,70564591.33468968,33504751.90502853,37209,1111565574.4636536,96.95,0.0,578285609.56,4100.0,20.32379372,62558,31256960.7277689,51200,83.520577133,0.0005,17334076,164
2013-07-27,41588442.01155159,21956945.658526845,36711,1101283390.8408413,96.02,0.0,578843717.77,4525.0,32.14157306,52438,31256960.7277689,48919,36.3216553554,0.0005,17155660,181
2013-07-28,54639393.16124387,25423812.843455374,37134,1083104529.9438653,94.4,0.0,580146111.26,4200.0,23.82217431,49179,31256960.7277689,50683,35.883505472,0.0005,17479805,168
2013-07-29,70309309.09233963,36810314.16920134,41634,1131775170.0,98.6,0.0,580940412.37,4450.0,30.41102588,67473,31256960.7277689,57617,74.572290236,0.0005,19724655,178
2013-07-30,97765043.9036453,43999964.511749886,41936,1165450266.0,101.49,0.0,583375939.99,4924.999,37.66696925,69872,31256960.7277689,56922,84.6368151909,0.0005,19708660,197
2013-07-31,86288709.38967893,44944470.98668445,49334,1240145793.008766,107.95,0.0,584775709.57,4750.0,49.24699101,80899,31256960.7277689,65448,71.12605066100001,0.0005,23772142,190
2013-08-01,117462863.43898651,47393373.28180032,50727,1220623735.5,106.21,0.0,585689741.53,4425.0,38.34057257,114305,31256960.7277689,98813,66.402492,0.0005,23986021,177
2013-08-02,89019798.98665442,40308029.852408834,51489,1205626279.6086125,104.86,0.0,587644966.15,4800.0,29.130207600000002,74758,31256960.7277689,66377,65.4754784558,0.0005,22985769,192
2013-08-03,65001954.91649387,37639687.682128176,45576,1201977596.9807692,104.5,0.0,592662703.78,4250.0,26.43529564,60484,34144398.5671598,58434,28.215000000000003,0.0005,21318295,170
2013-08-04,49956214.67972278,22501006.839480557,42767,1207611135.8293703,104.95,0.0,593771224.23,4475.0,31.50890033,60253,37392766.1364746,55926,31.295065688,0.0005,20296723,179
2013-08-05,82983950.69971484,40003441.28964241,50812,1210015296.0,105.12,0.0,595954100.55,4725.0,27.84873298,73171,37392766.1364746,66794,52.56,0.0005,23017657,189
2013-08-06,75281144.89945588,34066197.60472778,54179,1228752736.0,106.72,0.0,596470767.23,4750.0,41.6806571,71546,37392766.1364746,68382,26.5653891232,0.0005,23926193,190
2013-08-07,79666929.7708848,39493897.45287836,57420,1229098150.0,106.75,0.0,596641883.81,4650.0,31.555604250000002,75667,37392766.1364746,74960,27.056467497499998,0.0005,25163195,186
2013-08-08,71650440.95156735,40048471.54633782,57817,1230325775.0,106.75,0.0,597847233.88,5125.0,49.11009386,72376,37392766.1364746,72576,20.17575,0.0005,25928096,205
2013-08-09,59775405.36282734,29733002.892419245,49463,1188420290.75,103.07,0.0,598093151.25,4875.0,43.8878449,64633,37392766.1364746,63387,31.842909615,0.0005,21871927,195
2013-08-10,49352540.38560269,26304487.537583496,51485,1185846830.0,102.8,0.0,598732457.59,5250.0,29.64591768,59304,37392766.1364746,68737,33.017428388,0.0005,23657662,210
2013-08-11,41047799.1519302,24053909.75544849,38206,1188707550.0,103.0,0.0,599671625.98,5400.0,32.84307247,54134,37392766.1364746,50384,36.6375326,0.0005,17483543,216
2013-08-12,82681929.8084955,39502335.31392015,50012,1212313400.271943,105.0,0.0,601331010.57,5400.0,25.37058276,103392,37392766.1364746,90956,43.09935,0.0005,28977191,216
2013-08-13,132816267.20277862,87432180.27738973,52897,1235825441.5,106.99,0.0,604810504.27,4575.0,29.74852431,74994,39812328.4648324,61770,52.415535094,0.0005,25400302,183
2013-08-14,140498165.33302093,79243489.69209778,51492,1265991033.0618336,109.56,0.0,607336141.04,4200.0,44.207608560000004,78215,50810339.0482767,63354,65.736,0.0005,24451056,168
2013-08-15,84945141.21851467,47431671.64432963,57959,1301111993.7441585,112.56,0.0,608840938.37,4250.0,63.29990312,75757,50810339.0482767,80266,35.120926176000005,0.0005,27741336,170
2013-08-16,113364543.1980248,38275954.8045798,70951,1272031682.6314342,110.0,0.0,610104008.42,4200.0,46.947012730000004,82518,50810339.0482767,83450,24.2405163,0.0005,30667147,168
2013-08-17,99903487.61640455,37915455.91098192,56356,1260823567.5,108.99,0.0,610960304.89,4750.0,28.92158036,61411,50810339.0482767,69452,10.79001,0.0005,24657813,190
2013-08-18,84598936.64012145,46089220.496300764,56203,1304864206.746696,112.75,0.0,612375558.47,4850.0,45.94836173,57548,50810339.0482767,71632,13.560715355000001,0.0005,25342627,194
2013-08-19,116215031.47144164,61131690.40572986,71137,1312659784.5,113.38,0.0,614158421.62,4425.0,48.6487076,78552,50810339.0482767,87311,17.0007629662,0.0005,31498769,177
2013-08-20,107696485.37039267,51869918.61793175,63038,1378233869.1444602,119.0,0.0,615883837.94,4750.0,34.17570561,79844,50810339.0482767,80813,20.23,0.0005,28779177,190
2013-08-21,147566236.13907218,74236867.69567989,60335,1404481482.2415247,121.21,0.0,617669392.06,4900.0,32.14886264,82676,50810339.0482767,75933,32.24186,0.0005,27075335,196
2013-08-22,95101629.64750902,47956554.93263622,66596,1429361415.5088732,123.3,0.0,619852188.81,5400.0,38.7715512,83887,50810339.0482767,82690,26.182022598,0.0005,28681938,216
2013-08-23,95740438.35253118,46282072.91633476,54999,1414900839.527426,122.0,0.0,621935224.45,4900.0,33.86687545,81888,50810339.0482767,71483,30.988,0.0005,26088394,196
2013-08-24,61950549.36366235,34267852.66036757,51634,1375016216.1189604,118.51,0.0,622878574.22,4575.0,27.73017547,64388,56116797.3627713,66880,24.29277235,0.0005,24011487,183
2013-08-25,60939539.325569056,27938408.778476406,44296,1388068037.6807795,119.6,0.0,624262128.37,3775.0,30.27034915,68611,65750060.1490849,58191,28.756460148,0.0005,21586923,151
2013-08-26,79232996.00217964,41030029.10278989,55927,1417646814.8050141,122.11,0.0,625384250.25,4150.0,40.80643368,75772,65750060.1490848,70909,37.918059996900006,0.0005,25039798,166
2013-08-27,100678303.92877652,57432022.1208291,62018,1394513992.7245848,120.07,0.0,627430288.97,4225.0,39.84639775,95012,65750060.1490848,79627,49.2851329,0.0005,29758845,169
2013-08-28,88615799.45936108,47709291.28259497,64569,1469523690.5157397,126.48,0.0,630328233.1,4450.0,260.83498262,83875,65750060.1490847,83360,35.863015706400006,0.0005,28469020,178
2013-08-29,79414590.00368784,38565884.66155788,58803,1425258242.24953,122.62,0.0,633187776.31,4725.0,27.03969735,74884,65750060.1490847,74009,24.524,0.0005,25158867,189
2013-08-30,95794144.85780278,51109727.30647302,62398,1422746975.0,122.35,0.0,635336047.09,5125.0,43.91193998,89611,65750060.1490847,81017,46.2979312775,0.0005,28490079,205
2013-08-31,84209474.65455067,38781305.54762688,47282,1548379041.5041745,133.09,0.0,639435788.95,5575.0,31.225857310000002,88163,65750060.1490846,80325,54.629452300000004,0.0005,21884391,223
2013-09-01,73458043.79684876,39364991.28972259,46377,1572968786.9999998,135.14,0.0,643417657.23,5525.0,24.95132746,57000,65750060.1490846,63722,26.89286,0.0005,21018707,221
2013-09-02,85692434.38454577,38198952.492619276,51051,1614342884.505116,138.63,0.0,647209259.88,5375.0,47.404919220000004,62790,65750060.1490846,67408,30.803586,0.0005,22822841,215
2013-09-03,109415682.83558878,55508964.389219925,51969,1579832768.0021205,135.61,0.0,653002405.78,4850.0,31.23219885,72100,65750060.1490847,65569,40.683,0.0005,25389034,194
2013-09-04,107917482.42840797,55230696.3727792,52816,1591103554.2886224,136.53,0.0,651539498.37,4075.0,27.0615907,76878,81734745.9620878,68030,50.060943112500006,0.0005,23964885,163
2013-09-05,90483365.62394622,48351841.22269153,60551,1477812446.501305,126.76,0.0,652582063.78,4475.0,32.62242832,70424,86933017.7711944,75593,19.014,0.0005,25526079,179
2013-09-06,82051689.26830903,47849397.43693865,60665,1475252870.0,126.49,0.0,652742268.52,4625.0,33.49086393,73269,86933017.7711944,77928,24.467125137,0.0005,27198237,185
2013-09-07,70105820.20802929,32990340.175071865,51822,1387045046.489408,118.89,0.0,653796673.69,3625.0,24.49911746,62593,86933017.7711944,68758,16.7265687105,0.0005,22731335,145
2013-09-08,44922793.04982003,25552442.16830972,46295,1448662268.7601511,124.13,0.0,655035311.94,3925.0,26.14222954,56485,86933017.7711944,60354,14.773996045499999,0.0005,20635342,157
2013-09-09,65934249.79266386,35584990.48799716,57473,1422788616.0,121.86,0.0,658464766.28,5075.0,30.53100606,73995,86933017.7711944,71607,14.562270000000002,0.0005,25086284,203
2013-09-10,69877437.53807557,36065151.88142739,53092,1486564508.0,127.27,0.0,659387374.52,4775.0,25.523711600000002,70670,86933017.7711944,69140,19.9729074545,0.0005,23981466,191
2013-09-11,75363403.61753768,38250442.379986174,49010,1471075006.0,125.89,0.0,662260738.53,5000.0,22.55500301,74674,86933017.7711944,65059,49.05379384,0.0005,21444533,200
2013-09-12,83394513.0859865,44514634.07593492,52087,1584677773.4954557,135.55,0.0,666790351.94,5325.0,30.34461292,77030,86933017.7711944,73508,49.172825571000004,0.0005,24362978,213
2013-09-13,78145290.76879105,41617023.51278331,44630,1553553114.0000002,132.83,0.0,667987423.73,5100.0,20.96323621,66571,86933017.7711944,64945,66.348585,0.0005,20593470,204
2013-09-14,65576609.00673055,34092175.0106192,43342,1579789138.2724035,135.01,0.0,671562246.32,5450.0,20.23750549,54053,87168756.5867463,59712,26.86699,0.0005,19634659,218
2013-09-15,46742694.00957516,26010176.60126488,53491,1514730520.0,129.4,0.0,672841392.13,4525.0,27.64617927,54801,112628548.666347,73175,14.970588796000001,0.0005,25313709,181
2013-09-16,81114864.47296481,42896945.98396447,51731,1532324799.0000002,130.86,0.0,674782443.58,3850.0,41.20048691,69776,112628548.666347,70453,36.742870800000006,0.0005,24886324,154
2013-09-17,75561413.60671853,41644655.0751142,67752,1541458419.0,131.59,0.0,676224481.57,4475.0,302.75425378,73046,112628548.666347,84729,21.267865298,0.0005,29656394,179
2013-09-18,89468566.46111502,48330438.16075334,60386,1543410708.000913,131.71,0.0,677692741.95,4125.0,107.50935731,79094,112628548.666347,78994,27.6165023518,0.0005,27077414,165
2013-09-19,102441484.81829354,60543456.47936451,59625,1540047226.0033166,131.37,0.0,681300305.69,4750.0,91.74587436,79120,112628548.666347,78897,37.62712677,0.0005,26006920,190
2013-09-20,88067366.5124633,48136617.968666494,58794,1521118357.4999998,129.7,0.0,682574764.54,5000.0,27.00884796,77102,112628548.666347,80698,38.3912,0.0005,26222308,200
2013-09-21,53435312.53862245,33636092.82113362,52309,1489469438.9990582,126.95,0.0,683080142.41,4725.0,26.75531601,66368,112628548.666347,72859,29.325450000000004,0.0005,23523704,189
2013-09-22,57085214.15629301,32737737.960903924,50700,1500912486.0,127.87,0.0,685362831.27,5075.0,26.290321810000002,63585,112628548.666347,71640,23.641536493600004,0.0005,22891138,203
2013-09-23,118646075.26528695,47318041.40203485,65118,1514618589.5120285,128.98,0.0,686663883.13,5250.0,39.47388851,80538,112628548.666347,86506,35.79195,0.0005,29047668,210
2013-09-24,108925287.67513864,48754270.221591435,62380,1480876366.0023575,126.05,0.0,687409805.65,5300.0,30.66022492,78401,112628548.666347,83228,37.68895,0.0005,27991594,212
2013-09-25,92644666.31538339,51333466.803546675,54342,1497160830.0,127.38,0.0,688552112.27,5150.0,31.06396518,78496,125804756.605211,76890,50.82462,0.0005,24210762,206
2013-09-26,86113388.15872242,50205011.13460035,57383,1507435485.5,128.21,0.0,690137367.89,4050.0,27.23002047,78179,148819199.805092,76190,53.135426761800005,0.0005,26062667,162
2013-09-27,82203248.14904834,51750968.445855424,46742,1516592280.0,128.94,0.0,691971776.97,4450.0,82.61986498,78099,148819199.805092,66847,76.5227619156,0.0005,21977690,178
2013-09-28,66739013.05977535,40331041.56488466,42403,1573994672.7462533,133.77,0.0,693591332.22,4425.0,26.08609449,68927,148819199.805092,58992,65.2519345023,0.0005,20101578,177
2013-09-29,66952152.47945291,40171291.38960295,41011,1587864057.991117,134.9,0.0,695967424.33,4250.0,25.84549691,71310,148819199.805092,59464,65.418084938,0.0005,19544585,170
2013-09-30,105450782.66332495,54160090.15373774,46993,1614903533.75,137.15,0.0,696799072.69,4075.0,25.751837820000002,80455,148819199.805092,66015,107.978195,0.0005,21775844,163
2013-10-01,136306400.58743358,70221018.5179969,56984,1562890792.0,132.68,0.0,697341502.09,4675.0,39.13974553,89788,148819199.805092,81464,66.614037272,0.0005,26107612,187
2013-10-02,143935767.40116987,82552894.19890647,61773,1556103610.0000002,132.05,0.0,694937883.27,4775.0,39.92303312,105735,148819199.805092,85558,76.35244563,0.0005,30938003,191
2013-10-03,95302946.65494587,55410286.0586021,59352,1349268217.9628732,114.45,0.0,697451636.77,4975.0,36.60294587,90270,148819199.805092,83678,42.289275,0.0005,28913279,199
2013-10-04,90101301.28497241,46033202.17736814,51760,1455454346.9782963,123.41,0.0,698915978.62,4500.0,24.772794910000002,77846,148819199.805092,74009,46.155339999999995,0.0005,23427017,180
2013-10-05,51206838.04795181,29923849.4237749,45260,1517721449.0001554,128.63,0.0,699756922.43,5475.0,26.06242489,65740,148819199.805092,65299,29.129704156,0.0005,21101760,219
2013-10-06,49543256.82817608,30624195.0851746,42672,1515132559.0000002,128.36,0.0,700548043.4,4625.0,21.157350440000002,61105,164129164.471664,59001,31.338972058000003,0.0005,20888505,185
2013-10-07,84261092.34846058,48395403.629617214,44391,1528260904.2598078,129.43,0.0,706842051.78,3900.0,32.57715142,76596,189281249.281033,67793,54.4205364444,0.0005,22713639,156
2013-10-08,80529487.40943664,45016054.31296493,44970,1497018026.5,126.74,0.0,707703653.83,4025.0,17.13190379,76020,189281249.281033,71446,32.9524,0.0005,20516820,161
2013-10-09,99538816.34425327,56028050.1769899,50494,1487059331.0092585,125.85,0.0,710789562.92,4475.0,30.375076280000002,80276,189281249.281033,71319,37.754999999999995,0.0005,23810425,179
2013-10-10,85821455.79871404,46554088.48044247,56661,1544646802.9998467,130.67,0.0,712497065.6,4800.0,31.05788363,80598,189281249.281033,78713,29.9992186,0.0005,26441032,192
2013-10-11,92388389.8343718,44703545.90366858,51737,1546197200.0,130.75,0.0,713021983.53,4625.0,22.76995908,79795,189281249.281033,69878,38.40917753,0.0005,23621961,185
2013-10-12,79546763.20029986,35997163.49832441,49260,1548671355.4841335,130.9,0.0,715082325.45,5350.0,32.14776583,66977,189281249.281033,67925,25.512410000000003,0.0005,23006201,214
2013-10-13,83875679.14710784,36418454.396083854,51083,1600169675.989358,135.19,0.0,717648689.05,5525.0,30.804328690000002,87648,189281249.281033,83449,28.498052,0.0005,26168906,221
2013-10-14,113630724.06081302,45765127.489266574,57202,1649325865.5000002,139.27,0.0,719591770.02,6250.0,33.03670276,82482,189281249.281034,82852,34.8175,0.0005,28351706,250
2013-10-15,116125295.54072106,46979288.76064306,55566,1668015403.2500002,140.77,0.0,724011547.21,6500.0,38.64309771,85589,189281249.281034,75897,55.95715470590001,0.0005,26215964,260
2013-10-16,137807896.4145225,60583397.15520822,50616,1726600643.0108733,145.65,0.0,728257215.95,5250.0,47.19904597,93270,219914106.502527,76521,78.46995996300001,0.0005,24682312,210
2013-10-17,110525506.1238715,48774977.41567906,46703,1688790346.9868717,142.41,0.0,732932132.12,4175.0,36.51952508,81452,267731249.482422,67424,49.957428,0.0005,22284239,167
2013-10-18,127114248.59683846,54610059.84701725,59469,1736449517.25,146.37,0.0,737316984.96,4800.0,38.35801158,86021,267731249.482422,77047,35.328530647200004,0.00024,27493229,192
2013-10-19,146748106.19927382,64889107.373084664,55088,1850499688.2021227,155.91,0.0,744597200.04,5575.0,36.26226694,92551,267731249.482422,82305,61.023174000000004,0.0005,28991161,223
2013-10-20,115562391.6797981,54224543.94773953,49219,2038290840.0,171.66,0.0,748818554.52,4975.0,28.487107390000002,73525,267731249.482422,75376,42.8024288052,0.0005,24217748,199
2013-10-21,170650728.79896128,83723115.28635643,60240,2076492900.4796665,174.8,0.0,767208544.4,5275.0,37.66450678,96421,267731249.482422,87396,57.986026432,0.0005,29509705,211
2013-10-22,198898361.28371087,93663968.73063019,64803,2170863743.75,182.65,0.0,783091800.28,6125.0,41.68008116,109555,267731249.482422,98895,88.03759224000001,0.0005,32963405,245
2013-10-23,194105946.91987595,95333122.461747,55093,2299229258.4525795,193.36,0.0,802342709.37,5525.0,45.77781754,108022,267731249.482422,88982,96.68,0.0005,29796908,221
2013-10-24,203564537.93499044,99596676.50586635,63419,2549371732.2297335,214.3,0.0,807513757.12,5375.0,50.7649601,112119,267731249.482422,94755,72.894335727,0.0001066,34182696,215
2013-10-25,541679630.8810049,128026865.29453455,57236,2352936034.0294604,197.69,0.0,834714515.64,5875.0,51.0751821,101197,267731249.482422,86269,52.2983201528,0.0001066,29894078,235
2013-10-26,117344738.88998438,64625485.839192376,47565,2231910915.0,187.45,0.0,837216775.2,4550.0,35.34328044,73940,373329139.330133,68884,37.4202629765,0.0001,23096573,182
2013-10-27,79517883.70222422,39361409.95708384,43512,2103513505.0,176.6,0.0,842218744.96,4475.0,57.75029853,65295,390928787.638085,63672,34.712386508,0.0001,20873193,179
2013-10-28,112753324.35684852,52047684.4852449,50929,2337954970.5029464,196.21,0.0,846427883.1,4375.0,31.18348979,86598,390928787.638085,70983,46.275445689200005,0.0001,23740474,175
2013-10-29,323730057.29893225,74178469.28329426,49770,2366631616.0071435,198.55,0.0,857851117.95,4000.0,34.455093,85461,390928787.638085,70485,54.68960475,0.0001,23308141,160
2013-10-30,132883700.62368861,71912623.94284901,48251,2437197458.0110517,204.39,0.0,861599538.09,4875.0,29.72252695,95946,390928787.638086,75849,81.4541793309,0.0001,24305741,195
2013-10-31,117546077.70187889,59074237.29745289,57970,2383911951.0,199.83,0.0,866725095.54,5275.0,29.97871915,96937,390928787.638086,89712,34.294364991,0.00011,28556231,211
2013-11-01,108441882.8666211,56700956.70496206,45163,2433531207.994471,203.9,0.0,871870241.32,5200.0,35.00360841,87053,390928787.638086,69793,101.95,0.0001,22115590,208
2013-11-02,98096975.33908024,47629094.09962329,38979,2457366255.2490063,205.81,0.0,875210452.5,5050.0,23.53096079,77879,390928787.638086,62339,57.606218999999996,0.0001,21345207,202
2013-11-03,97299194.48504016,44331812.37241684,35755,2460493902.5105324,205.99,0.0,881041741.94,4800.0,40.87943337,83335,390928787.638085,61525,70.0366,0.0001,19974887,192
2013-11-04,180559584.00161454,101366395.72319485,45328,2565106502.9684854,214.66,0.0,904091008.98,4875.0,51.82985587,100576,390928787.638086,71679,133.5484156982,0.0001,23425823,195
2013-11-05,213285359.4244094,123582918.97921234,51423,2739976340.0,229.21,0.0,922032313.89,4350.0,47.27916843,117722,412308267.303143,82861,158.02883450000002,0.0001,27267811,174
2013-11-06,193185114.74457946,109340544.18104039,54845,2927097598.9662476,244.78,0.0,936364214.86,4075.0,145.62558243,131397,510929738.016153,84051,137.07680000000002,0.0001,30183816,163
2013-11-07,273606090.8486461,174508278.63232934,60391,3130131114.220708,261.68,0.0,973681528.77,3600.0,128.50248332,130495,510929738.016152,88250,192.2476317752,0.0001,31600205,144
2013-11-08,277265197.78034043,167440376.82495368,59089,3563782696.4702315,297.85,0.0,1010816336.08,3350.0,106.82017227,130741,510929738.016151,88707,235.30150000000003,0.0001,30793807,134
2013-11-09,264247148.84217077,166542178.3060615,55056,4052362446.0,338.58,0.0,1030996191.42,3700.0,56.05344924,129810,510929738.016152,89816,303.9079961214,0.0001,29545835,148
2013-11-10,232989496.03914678,136499066.74134156,57367,4176413140.0339847,348.82,0.0,1045684083.95,4275.0,45.83360662,117024,510929738.016153,89008,96.41049932799999,0.0001,29768808,171
2013-11-11,191039845.2627446,115235948.38689576,57218,3897655221.7500005,325.41,0.0,1069172458.85,4675.0,62.223517640000004,116256,510929738.016154,88960,65.049459,0.0001,28186412,187
2013-11-12,320790468.3172755,153895276.6118679,58106,4110785062.0,343.06,0.0,1095799890.37,5025.0,22.51123231,116404,510929738.016154,94851,106.20794540000001,0.0001,28453891,201
2013-11-13,381370161.0715389,195638965.53758526,64702,4326911293.0,360.97,0.0,1134436017.55,4200.0,23.04229153,122999,510929738.016153,96033,98.9268101122,0.0001,31098348,168
2013-11-14,381973360.9156475,210966202.42517105,69230,4873455354.75,406.41,0.0,1171540334.7,4575.0,23.13862517,133437,510929738.016153,105921,121.47594900000001,0.0001,33607973,183
2013-11-15,991986652.1619525,185218185.5801974,60748,5031074596.0,419.41,0.0,1200671334.9,4150.0,17.31629565,120001,510929738.016153,95145,135.9815757451,0.0001,29164539,166
2013-11-16,580579773.8815547,163106077.33469865,46981,5007558208.473944,417.28,0.0,1223010962.96,4850.0,14.2659898,103890,510929738.016154,81665,204.4672,0.0001,22785889,194
2013-11-17,461200016.92611337,169803123.18876392,51137,5293779920.224014,440.96,0.0,1259220120.46,4650.0,17.08725612,107736,542721009.587829,82530,165.2052715456,0.0001,26088056,186
2013-11-18,900876609.8261888,316808195.6092108,78876,5963441634.500001,496.58,0.0,1402383212.25,3900.0,27.23178132,164698,609482679.888353,117309,358.7305539972,0.0001,39814434,156
2013-11-19,1441230258.9237776,593090840.3881099,92746,8562421518.609603,712.76,0.0,1435725004.46,4025.0,31.59785609,207754,609482679.888353,136309,582.1100584980001,0.0001,50314147,161
2013-11-20,919712348.9544035,397766655.6580715,77394,6945657907.744563,577.98,0.0,1500863889.03,4100.0,25.27945207,165510,609482679.888353,114762,333.9377013024,0.0001,38254220,164
2013-11-21,1195226455.9244475,329818409.2311915,71672,7144246429.794334,594.32,0.0,1568997425.0,3750.0,26.55807643,188789,609482679.888353,108884,249.73326400000002,0.0001,41105352,150
2013-11-22,1656028285.1605296,522309494.27342165,76775,8707050360.5,724.07,0.0,1741535061.1,4300.0,23.29739671,165422,609482679.888353,122850,277.1192201045,0.0001,39043577,172
2013-11-23,1112819031.901655,431600037.00783247,72375,9283126565.0,771.7,0.0,1833437959.76,4250.0,21.016115290000002,150896,609482679.888353,111285,256.92948932,0.00010001,35607014,170
2013-11-24,1142232694.3477874,310290499.1721933,60693,9574313058.493097,795.63,0.0,1872088836.26,4200.0,17.53595197,124672,609482679.888353,94720,154.4309953263,0.0001,30819688,168
2013-11-25,1066524757.075576,316984690.0073964,71620,9305576109.483675,773.02,0.0,1951853121.88,4325.0,19.60120774,143017,609482679.888353,107174,154.52669799999998,0.0001,32920178,173
2013-11-26,3147692314.7314944,592570100.6656325,83224,9702540230.684074,805.73,0.0,2223749252.79,3975.0,25.2369173,179512,609482679.888353,127240,321.24647669470005,0.0001,39970769,159
2013-11-27,2941514660.1897063,545884602.7761492,95358,11128951158.75,923.85,0.0,2354715298.24,4325.0,30.41271141,199264,609482679.888353,133240,486.7862377095,0.0001,45853911,173
2013-11-28,3231477632.184343,755978661.8806331,98740,12091531704.0,1003.38,0.0,2490637538.21,4525.0,30.73997164,202035,609482679.888353,139159,503.6571465576,0.0001,45002237,181
2013-11-29,2590799340.117769,764333594.9690671,89911,12561560801.019869,1042.01,0.0,2671938991.59,4325.0,26.09068458,189629,634388613.640829,128182,519.96299,0.0001,43257170,173
2013-11-30,2020446154.088715,559039276.8476989,75014,13619665749.499985,1129.37,0.0,2748458030.28,4400.0,20.18102674,163655,707408283.051498,117418,398.2515162109,0.0001,35257264,176
2013-12-01,1609960333.1032875,526914394.0997128,71947,13619686002.590532,1128.92,0.0,2781222912.7,4875.0,18.880839220000002,166644,707408283.051498,106705,499.769384348,0.0001,36806589,195
2013-12-02,1295761654.6136615,450483060.40097797,75411,11482069557.455954,951.42,0.0,2845084659.9,3975.0,21.137510640000002,178033,707408283.051498,117318,371.28765903600004,0.0001,36738219,159
2013-12-03,1183120469.2381566,440332462.6424804,77467,12633553440.000002,1046.4,0.0,2906321053.99,5000.0,20.40592636,174151,707408283.051498,118519,303.447859008,0.0001,37084678,200
2013-12-04,1376237813.7579157,493308860.0696421,79453,13014634087.468035,1077.58,0.0,3004453421.6,4275.0,20.83224443,184281,707408283.051498,120999,321.980904,0.0001,39828327,171
2013-12-05,1640381741.7569275,664749528.1565869,83113,13927168587.000002,1152.73,0.0,3049795606.54,4250.0,22.54506788,184047,707408283.051498,124460,575.673362,0.0001,40500983,170
2013-12-06,1147411714.3127594,486024660.5918189,71891,12599351298.000002,1042.38,0.0,3045282202.85,5200.0,19.20163235,169434,707408283.051497,118843,373.748163426,0.0001,35147192,208
2013-12-07,1921548838.2141542,445946115.3059783,67517,10100647674.59817,835.32,0.0,3053050804.94,4875.0,37.49123851,150899,707408283.051498,106039,452.3993048664001,0.0001,32134565,195
2013-12-08,822827951.173883,207291969.9503352,47282,8435237040.96904,697.31,0.0,3072473712.44,4875.0,11.38643048,114536,707408283.051498,86271,181.3006,0.0001,23507433,195
2013-12-09,916798906.1201087,230966176.99509647,63449,9605972250.44436,793.8,0.0,3101208759.26,4400.0,17.04236096,156258,707408283.051498,114498,198.45,0.0001,30376994,176
2013-12-10,701994602.3722599,293217760.1940437,67431,10802470536.451347,892.32,0.0,3141772880.57,4800.0,17.50092456,154546,775435718.780973,106570,209.04558211680003,0.0001,36818415,192
2013-12-11,1038441612.1394676,404539691.91266567,67140,11977810787.25,989.07,0.0,3177015907.02,4125.0,17.445960760000002,152924,908350862.437023,107005,222.54075,0.0001,32327576,165
2013-12-12,777867803.458714,203190750.53257897,58056,10694217615.0,882.78,0.0,3188501384.21,4075.0,14.34126064,130826,908350862.437023,94320,176.556,0.0001,27803412,163
2013-12-13,766128973.4940134,204018241.7453339,59941,10603532628.0,874.98,0.0,3218190677.07,4350.0,15.13416963,144947,908350862.437022,105522,192.7055952,0.0001,30840423,174
2013-12-14,531712143.8956829,276024125.6239208,53859,10909353971.25,899.85,0.0,3208389066.0,4950.0,12.4010342,149175,908350862.437021,94508,194.25782729850002,0.0001,33124512,198
2013-12-15,373571215.5167591,207147896.66863537,52131,10615451473.25,875.29,0.0,3225461949.92,4425.0,11.51956075,141316,908350862.437022,90008,174.6979757172,0.0001,30445245,177
